cat_num,enteredby,accn,guid_prefix,identifier_1_value,identifier_1_type,identifier_1_relationship,identifier_2_value,identifier_2_type,agent_1_name,agent_1_role,agent_2_name,agent_2_role,agent_3_name,agent_3_role,agent_4_name,agent_4_role,identification_1,identification_1_order,identification_1_attribute_type_1,identification_1_attribute_value_1,identification_1_agent_1,identification_1_date,identification_1_remark,locality_higher_geog,locality_specific,event_verbatim_locality,event_verbatim_date,event_began_date,event_ended_date,record_event_type,record_event_determiner,record_event_determined_date,record_event_verificationstatus,part_1_name,part_1_condition,part_1_count,part_1_disposition,part_1_remark,part_1_attribute_type_1,part_1_attribute_value_1
1954,jessicatir,97,CRCM:Fish,97-1265,institutional catalog number,self,,,N. C. Bunker,collector,,,,,,,Gadus chalcogrammus,1,nature of identification,unknown,N. C. Bunker,1949-06-14,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Fidalgo Island, Skagit Co., Washington",14-Jun-1949,1949-06-14,1949-06-14,collection,N. C. Bunker,1949-06-14,,whole organism,unchecked,3,in collection,,preservation,ethanol
2128,jessicatir,97,CRCM:Fish,97-1268,institutional catalog number,self,,,R. C. Kraft,collector,,,,,,,Microgadus proximus,1,nature of identification,unknown,R. C. Kraft,1949-06-14,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Fidalgo Island, Skagit Co., Washington",14-Jun-1949,1949-06-14,1949-06-14,collection,R. C. Kraft,1949-06-14,,whole organism,unchecked,1,in collection,,preservation,ethanol
2129,jessicatir,97,CRCM:Fish,97-1269,institutional catalog number,self,,,R. C. Kraft,collector,,,,,,,Microgadus proximus,1,nature of identification,unknown,R. C. Kraft,1949-06-14,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Fidalgo Island, Skagit Co., Washington",14-Jun-1949,1949-06-14,1949-06-14,collection,R. C. Kraft,1949-06-14,,whole organism,unchecked,1,in collection,,preservation,ethanol
2130,jessicatir,97,CRCM:Fish,97-1270,institutional catalog number,self,,,R. C. Kraft,collector,,,,,,,Microgadus proximus,1,nature of identification,unknown,R. C. Kraft,1949-06-14,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Fidalgo Island, Skagit Co., Washington",14-Jun-1949,1949-06-14,1949-06-14,collection,R. C. Kraft,1949-06-14,,whole organism,unchecked,1,in collection,,preservation,ethanol
2005,jessicatir,97,CRCM:Fish,97-1414,institutional catalog number,self,,,N. Hanley,collector,R. A. Gingrich,collector,,,,,Gadus chalcogrammus,1,nature of identification,unknown,N. Hanley,1951-07-04,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Fidalgo Island, Skagit Co., Washington",4-Jul-1951,1951-07-04,1951-07-04,collection,N. Hanley,1951-07-04,,whole organism,unchecked,5,in collection,,preservation,ethanol
2014,jessicatir,97,CRCM:Fish,97-1415,institutional catalog number,self,,,N. R. Hallock,collector,,,,,,,Gadus chalcogrammus,1,nature of identification,unknown,N. R. Hallock,1951-07-04,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Fidalgo Island, Skagit Co., Washington",4-Jul-1951,1951-07-04,1951-07-04,collection,N. R. Hallock,1951-07-04,,whole organism,unchecked,7,in collection,,preservation,ethanol
1273,jessicatir,51,CRCM:Fish,51-99,institutional catalog number,self,,,Horace S. Telford,collector,,,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,Horace S. Telford,1951-04-02,,"United States, Washington, Whatcom County",Birch Bay,"Birch Bay, Whatcom Co., Washington",2-Apr-1951,1951-04-02,1951-04-02,collection,Horace S. Telford,1951-04-02,,whole organism,unchecked,1,in collection,,preservation,ethanol
250,jessicatir,59,CRCM:Fish,59-382,institutional catalog number,self,,,Unknown,collector,,,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,Unknown,1959-08-20,,"United States, Washington, Chelan County","2 mi W of Highway 2, Wenatchee","2 mi W Wenatchee Hwy. 2, Chelan Co., Washington",20-Aug-1959,1959-08-20,1959-08-20,collection,Unknown,1959-08-20,,whole organism,unchecked,3,in collection,"3 individuals, tagged a, b, c",preservation,ethanol
1915,jessicatir,97,CRCM:Fish,97-48,institutional catalog number,self,,,N. Brenneise,collector,,,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,N. Brenneise,1956-06-26,,"United States, Washington, San Juan County",No specific locality recorded.,"Shaw Island, San Juan Co., Washington",26-Jun-1956,1956-06-26,1956-06-26,collection,N. Brenneise,1956-06-26,,whole organism,unchecked,1,in collection,,preservation,ethanol
1086,jessicatir,97,CRCM:Fish,97-776,institutional catalog number,self,,,E. J. Neill,collector,,,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,E. J. Neill,1955-06-22,,"United States, Washington, Skagit County",Rosario Beach,"Rosario Beach, Bowman Bay, Skagit Co., Washington",22-Jun-1955,1955-06-22,1955-06-22,collection,E. J. Neill,1955-06-22,,whole organism,unchecked,1,in collection,,preservation,ethanol
2054,jessicatir,97,CRCM:Fish,97-778,institutional catalog number,self,,,Percy L. Clifton,collector,,,,,,,Aulorhynchus flavidus,1,nature of identification,unknown,Percy L. Clifton,1955-06-23,,"United States, Washington, Skagit County",Bowman Bay [=Reservation Bay],"Bowman Bay, Skagit Co., Washington",23-Jun-1955,1955-06-23,1955-06-23,collection,Percy L. Clifton,1955-06-23,,whole organism,unchecked,1,in collection,,preservation,ethanol
2143,jessicatir,97,CRCM:Fish,97-789,institutional catalog number,self,,,R. Christensen,collector,,,,,,,Aulorhynchus flavidus,1,nature of identification,unknown,R. Christensen,1956-06-27,,"United States, Washington, Skagit County",No specific locality recorded.,"Skagit Co., Washington",27-Jun-1956,1956-06-27,1956-06-27,collection,R. Christensen,1956-06-27,,whole organism,unchecked,1,in collection,,preservation,ethanol
212,jessicatir,97,CRCM:Fish,97-797,institutional catalog number,self,,,R. Baybarz,collector,C. E. Botimer,collector,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,R. Baybarz,1951-06-22,,"United States, Washington, Skagit County",Alexander Beach,"Alexander Beach, Skagit Co., Washington",19 and 22-Jun-1951,1951-06-19,1951-06-22,collection,R. Baybarz,1951-06-22,,whole organism,unchecked,5,in collection,,preservation,ethanol
2185,jessicatir,97,CRCM:Fish,97-948,institutional catalog number,self,,,R. L. Lee,collector,,,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,R. L. Lee,1949-06-17,,"United States, Washington, Skagit County",No specific locality recorded.,"Fidalgo Island, Skagit Co., Washington",17-Jun-1949,1949-06-17,1949-06-17,collection,R. L. Lee,1949-06-17,,whole organism,unchecked,1,in collection,,preservation,ethanol
1127,jessicatir,97,CRCM:Fish,97-951,institutional catalog number,self,,,G. W. Riffel,collector,R. S. Guthrie,collector,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,G. W. Riffel,1950-06-29,,"United States, Washington, Skagit County",Waverling Spit,"Waverling Spit, Fidalgo Island, Skagit Co., Washington",29-Jun-1950,1950-06-29,1950-06-29,collection,G. W. Riffel,1950-06-29,,whole organism,unchecked,1,in collection,,preservation,ethanol
1128,jessicatir,97,CRCM:Fish,97-952,institutional catalog number,self,,,G. W. Riffel,collector,R. S. Guthrie,collector,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,G. W. Riffel,1950-06-29,,"United States, Washington, Skagit County",Waverling Spit,"Waverling Spit, Fidalgo Island, Skagit Co., Washington",29-Jun-1950,1950-06-29,1950-06-29,collection,G. W. Riffel,1950-06-29,,whole organism,unchecked,1,in collection,,preservation,ethanol
2255,jessicatir,97,CRCM:Fish,97-968,institutional catalog number,self,,,Ronnie Van Arsdell,collector,Maybeth Toop,collector,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,Ronnie Van Arsdell,1951-06-21,,"United States, Washington, Skagit County",Fidalgo Beach,"Fidalgo Beach, Skagit Co., Washington",21-Jun-1951,1951-06-21,1951-06-21,collection,Ronnie Van Arsdell,1951-06-21,,whole organism,unchecked,1,in collection,,preservation,ethanol
2256,jessicatir,97,CRCM:Fish,97-969,institutional catalog number,self,,,Ronnie Van Arsdell,collector,Maybeth Toop,collector,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,Ronnie Van Arsdell,1951-06-21,,"United States, Washington, Skagit County",Fidalgo Beach,"Fidalgo Beach, Skagit Co., Washington",21-Jun-1951,1951-06-21,1951-06-21,collection,Ronnie Van Arsdell,1951-06-21,,whole organism,unchecked,1,in collection,,preservation,ethanol
2257,jessicatir,97,CRCM:Fish,97-970,institutional catalog number,self,,,Ronnie Van Arsdell,collector,Maybeth Toop,collector,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,Ronnie Van Arsdell,1951-06-21,,"United States, Washington, Skagit County",Fidalgo Beach,"Fidalgo Beach, Skagit Co., Washington",21-Jun-1951,1951-06-21,1951-06-21,collection,Ronnie Van Arsdell,1951-06-21,,whole organism,unchecked,1,in collection,,preservation,ethanol
2258,jessicatir,97,CRCM:Fish,97-971,institutional catalog number,self,,,Ronnie Van Arsdell,collector,Maybeth Toop,collector,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,Ronnie Van Arsdell,1951-06-21,,"United States, Washington, Skagit County",Fidalgo Beach,"Fidalgo Beach, Skagit Co., Washington",21-Jun-1951,1951-06-21,1951-06-21,collection,Ronnie Van Arsdell,1951-06-21,,whole organism,unchecked,1,in collection,,preservation,ethanol
2259,jessicatir,97,CRCM:Fish,97-972,institutional catalog number,self,,,Ronnie Van Arsdell,collector,Maybeth Toop,collector,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,Ronnie Van Arsdell,1951-06-21,,"United States, Washington, Skagit County",Fidalgo Beach,"Fidalgo Beach, Skagit Co., Washington",21-Jun-1951,1951-06-21,1951-06-21,collection,Ronnie Van Arsdell,1951-06-21,,whole organism,unchecked,1,in collection,,preservation,ethanol
2260,jessicatir,97,CRCM:Fish,97-973,institutional catalog number,self,,,Ronnie Van Arsdell,collector,Maybeth Toop,collector,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,Ronnie Van Arsdell,1951-06-21,,"United States, Washington, Skagit County",Fidalgo Beach,"Fidalgo Beach, Skagit Co., Washington",21-Jun-1951,1951-06-21,1951-06-21,collection,Ronnie Van Arsdell,1951-06-21,,whole organism,unchecked,1,in collection,,preservation,ethanol
2261,jessicatir,97,CRCM:Fish,97-974,institutional catalog number,self,,,Ronnie Van Arsdell,collector,Maybeth Toop,collector,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,Ronnie Van Arsdell,1951-06-21,,"United States, Washington, Skagit County",Fidalgo Beach,"Fidalgo Beach, Skagit Co., Washington",21-Jun-1951,1951-06-21,1951-06-21,collection,Ronnie Van Arsdell,1951-06-21,,whole organism,unchecked,1,in collection,,preservation,ethanol
2262,jessicatir,97,CRCM:Fish,97-975,institutional catalog number,self,,,Ronnie Van Arsdell,collector,Maybeth Toop,collector,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,Ronnie Van Arsdell,1951-06-21,,"United States, Washington, Skagit County",Fidalgo Beach,"Fidalgo Beach, Skagit Co., Washington",21-Jun-1951,1951-06-21,1951-06-21,collection,Ronnie Van Arsdell,1951-06-21,,whole organism,unchecked,1,in collection,,preservation,ethanol
2263,jessicatir,97,CRCM:Fish,97-976,institutional catalog number,self,,,Ronnie Van Arsdell,collector,Maybeth Toop,collector,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,Ronnie Van Arsdell,1951-06-21,,"United States, Washington, Skagit County",Fidalgo Beach,"Fidalgo Beach, Skagit Co., Washington",21-Jun-1951,1951-06-21,1951-06-21,collection,Ronnie Van Arsdell,1951-06-21,,whole organism,unchecked,1,in collection,,preservation,ethanol
2264,jessicatir,97,CRCM:Fish,97-977,institutional catalog number,self,,,Ronnie Van Arsdell,collector,Maybeth Toop,collector,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,Ronnie Van Arsdell,1951-06-21,,"United States, Washington, Skagit County",Fidalgo Beach,"Fidalgo Beach, Skagit Co., Washington",21-Jun-1951,1951-06-21,1951-06-21,collection,Ronnie Van Arsdell,1951-06-21,,whole organism,unchecked,1,in collection,,preservation,ethanol
2265,jessicatir,97,CRCM:Fish,97-978,institutional catalog number,self,,,Ronnie Van Arsdell,collector,Maybeth Toop,collector,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,Ronnie Van Arsdell,1951-06-21,,"United States, Washington, Skagit County",Fidalgo Beach,"Fidalgo Beach, Skagit Co., Washington",21-Jun-1951,1951-06-21,1951-06-21,collection,Ronnie Van Arsdell,1951-06-21,,whole organism,unchecked,1,in collection,,preservation,ethanol
2404,jessicatir,97,CRCM:Fish,97-1053,institutional catalog number,self,,,Unknown,collector,,,,,,,Aulorhynchus flavidus,1,nature of identification,unknown,Unknown,1956-06-14,,"United States, Washington, Skagit County",Sharpe Cove,"Sharpes Cove, Skagit Co., Washington",14-Jun-1956,1956-06-14,1956-06-14,collection,Unknown,1956-06-14,,whole organism,unchecked,1,in collection,,preservation,ethanol
790,jessicatir,97,CRCM:Fish,97-1054,institutional catalog number,self,,,Boris Belko,collector,,,,,,,Aulorhynchus flavidus,1,nature of identification,unknown,Boris Belko,1956-06-14,,"United States, Washington, Skagit County",Sharpe Cove,"Sharpes Cove, Skagit Co., Washington",14-Jun-1956,1956-06-14,1956-06-14,collection,Boris Belko,1956-06-14,,whole organism,unchecked,1,in collection,,preservation,ethanol
1369,jessicatir,97,CRCM:Fish,97-1067,institutional catalog number,self,,,Jerry Snow,collector,Unknown,collector,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,Jerry Snow,1960-08-01,,"United States, Washington, Skagit County",Sharpe Cove,"Sharpes Cove, Skagit Co., Washington",1-Aug-1960,1960-08-01,1960-08-01,collection,Jerry Snow,1960-08-01,,whole organism,unchecked,1,in collection,,preservation,ethanol
1370,jessicatir,97,CRCM:Fish,97-1068,institutional catalog number,self,,,Jerry Snow,collector,Unknown,collector,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,Jerry Snow,1960-08-01,,"United States, Washington, Skagit County",Sharpe Cove,"Sharpes Cove, Skagit Co., Washington",1-Aug-1960,1960-08-01,1960-08-01,collection,Jerry Snow,1960-08-01,,whole organism,unchecked,1,in collection,,preservation,ethanol
2405,jessicatir,97,CRCM:Fish,97-1072,institutional catalog number,self,,,Unknown,collector,,,,,,,Aulorhynchus flavidus,1,nature of identification,unknown,Unknown,1967-12-31,,"United States, Washington, Skagit County",Sharpe Cove,"Sharpes Cove, Skagit Co., Washington",1967,1967-01-01,1967-12-31,collection,Unknown,1967-12-31,,whole organism,unchecked,4,in collection,,preservation,ethanol
1481,jessicatir,97,CRCM:Fish,97-1206,institutional catalog number,self,,,Kay E. Groves,collector,,,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,Kay E. Groves,1948-06-30,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Anacortes, Skagit Co., Washington",Jun-1948,1948-06-01,1948-06-30,collection,Kay E. Groves,1948-06-30,,whole organism,unchecked,26,in collection,,preservation,ethanol
1955,jessicatir,97,CRCM:Fish,97-1266,institutional catalog number,self,,,N. C. Bunker,collector,,,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,N. C. Bunker,1949-06-14,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Fidalgo Island, Skagit Co., Washington",14-Jun-1949,1949-06-14,1949-06-14,collection,N. C. Bunker,1949-06-14,,whole organism,unchecked,5,in collection,,preservation,ethanol
1027,jessicatir,97,CRCM:Fish,97-1282,institutional catalog number,self,,,D. R. Goe,collector,,,,,,,Aulorhynchus flavidus,1,nature of identification,unknown,D. R. Goe,1949-06-22,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Fidalgo Island, Skagit Co., Washington",22-Jun-1949,1949-06-22,1949-06-22,collection,D. R. Goe,1949-06-22,,whole organism,unchecked,3,in collection,,preservation,ethanol
544,jessicatir,97,CRCM:Fish,97-1283,institutional catalog number,self,,,B. R. Gerard,collector,,,,,,,Aulorhynchus flavidus,1,nature of identification,unknown,B. R. Gerard,1949-06-22,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Fidalgo Island, Skagit Co., Washington",22-Jun-1949,1949-06-22,1949-06-22,collection,B. R. Gerard,1949-06-22,,whole organism,unchecked,1,in collection,,preservation,ethanol
810,jessicatir,97,CRCM:Fish,97-1343,institutional catalog number,self,,,C. T. Ames,collector,,,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,C. T. Ames,1950-06-19,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Fidalgo Island, Skagit Co., Washington",19-Jun-1950,1950-06-19,1950-06-19,collection,C. T. Ames,1950-06-19,,whole organism,unchecked,1,in collection,,preservation,ethanol
1956,jessicatir,97,CRCM:Fish,97-1362,institutional catalog number,self,,,N. C. Bunker,collector,D. R. Goe,collector,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,N. C. Bunker,1950-07-09,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Fidalgo Island, Skagit Co., Washington",9-Jul-1950,1950-07-09,1950-07-09,collection,N. C. Bunker,1950-07-09,,whole organism,unchecked,3,in collection,,preservation,ethanol
1268,jessicatir,97,CRCM:Fish,97-1396,institutional catalog number,self,,,H. Winkler,collector,N. Hanley,collector,,,,,Aulorhynchus flavidus,1,nature of identification,unknown,H. Winkler,1951-07-02,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Skagit Co., Washington",2-Jul-1951,1951-07-02,1951-07-02,collection,H. Winkler,1951-07-02,,whole organism,unchecked,1,in collection,,preservation,ethanol
1102,jessicatir,97,CRCM:Fish,97-1465,institutional catalog number,self,,,Unknown,collector,,,,,,,Aulorhynchus flavidus,1,nature of identification,unknown,Unknown,1956-06-24,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Skagit Co., Washington",24-Jun-1956,1956-06-24,1956-06-24,collection,Unknown,1956-06-24,,whole organism,unchecked,1,in collection,,preservation,ethanol
1287,jessicatir,97,CRCM:Fish,97-1466,institutional catalog number,self,,,Iris Hansen,collector,,,,,,,Aulorhynchus flavidus,1,nature of identification,unknown,Iris Hansen,1956-06-24,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Skagit Co., Washington",24-Jun-1956,1956-06-24,1956-06-24,collection,Iris Hansen,1956-06-24,,whole organism,unchecked,1,in collection,,preservation,ethanol
2026,jessicatir,97,CRCM:Fish,97-1467,institutional catalog number,self,,,Norman Peckham,collector,,,,,,,Aulorhynchus flavidus,1,nature of identification,unknown,Norman Peckham,1956-06-24,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Skagit Co., Washington",24-Jun-1956,1956-06-24,1956-06-24,collection,Norman Peckham,1956-06-24,,whole organism,unchecked,1,in collection,,preservation,ethanol
2162,jessicatir,97,CRCM:Fish,97-1471,institutional catalog number,self,,,R. E. Ward,collector,,,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,R. E. Ward,1956-06-24,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Skagit Co., Washington",24-Jun-1956,1956-06-24,1956-06-24,collection,R. E. Ward,1956-06-24,,whole organism,unchecked,1,in collection,,preservation,ethanol
294,jessicatir,97,CRCM:Fish,97-1472,institutional catalog number,self,,,Unknown,collector,,,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,Unknown,1956-06-24,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Skagit Co., Washington",24-Jun-1956,1956-06-24,1956-06-24,collection,Unknown,1956-06-24,,whole organism,unchecked,1,in collection,,preservation,ethanol
1482,jessicatir,97,CRCM:Fish,97-1555,institutional catalog number,self,,,Kay E. Groves,collector,,,,,,,Gasterosteus aculeatus,1,nature of identification,unknown,Kay E. Groves,1948-06-30,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Anacortes, Skagit Co., Washington",Jun-1948,1948-06-01,1948-06-30,collection,Kay E. Groves,1948-06-30,,whole organism,unchecked,2,in collection,fixed in 10% formalin,preservation,ethanol
1220,jessicatir,49,CRCM:Fish,49-231,institutional catalog number,self,,,George E. Hudson,collector,,,,,,,Gobiesox maeandricus,1,nature of identification,unknown,George E. Hudson,1949-06-29,,"United States, Washington, Whatcom County",Eliza Island,"Eliza Island, Whatcom Co., Washington",29-Jun-1949,1949-06-29,1949-06-29,collection,George E. Hudson,1949-06-29,,whole organism,unchecked,1,in collection,,preservation,ethanol
1221,jessicatir,49,CRCM:Fish,49-232,institutional catalog number,self,,,George E. Hudson,collector,,,,,,,Gobiesox maeandricus,1,nature of identification,unknown,George E. Hudson,1949-06-29,,"United States, Washington, Whatcom County",Eliza Island,"Eliza Island, Whatcom Co., Washington",29-Jun-1949,1949-06-29,1949-06-29,collection,George E. Hudson,1949-06-29,,whole organism,unchecked,1,in collection,,preservation,ethanol
1222,jessicatir,49,CRCM:Fish,49-233,institutional catalog number,self,,,George E. Hudson,collector,,,,,,,Gobiesox maeandricus,1,nature of identification,unknown,George E. Hudson,1949-06-29,,"United States, Washington, Whatcom County",Eliza Island,"Eliza Island, Whatcom Co., Washington",29-Jun-1949,1949-06-29,1949-06-29,collection,George E. Hudson,1949-06-29,,whole organism,unchecked,1,in collection,,preservation,ethanol
1223,jessicatir,49,CRCM:Fish,49-234,institutional catalog number,self,,,George E. Hudson,collector,,,,,,,Gobiesox maeandricus,1,nature of identification,unknown,George E. Hudson,1949-06-29,,"United States, Washington, Whatcom County",Eliza Island,"Eliza Island, Whatcom Co., Washington",29-Jun-1949,1949-06-29,1949-06-29,collection,George E. Hudson,1949-06-29,,whole organism,unchecked,1,in collection,,preservation,ethanol
2240,jessicatir,97,CRCM:Fish,97-137,institutional catalog number,self,,,Ronnie Van Arsdell,collector,Maybeth Toop,collector,,,,,Gobiesox maeandricus,1,nature of identification,unknown,Ronnie Van Arsdell,1951-06-20,,"United States, Washington, Skagit County",Cypress Island,"Cypress Island, Skagit Co., Washington",20-Jun-1951,1951-06-20,1951-06-20,collection,Ronnie Van Arsdell,1951-06-20,,whole organism,unchecked,1,in collection,,preservation,ethanol
2241,jessicatir,97,CRCM:Fish,97-138,institutional catalog number,self,,,Ronnie Van Arsdell,collector,Maybeth Toop,collector,,,,,Gobiesox maeandricus,1,nature of identification,unknown,Ronnie Van Arsdell,1951-06-20,,"United States, Washington, Skagit County",Cypress Island,"Cypress Island, Skagit Co., Washington",20-Jun-1951,1951-06-20,1951-06-20,collection,Ronnie Van Arsdell,1951-06-20,,whole organism,unchecked,1,in collection,,preservation,ethanol
2242,jessicatir,97,CRCM:Fish,97-139,institutional catalog number,self,,,Ronnie Van Arsdell,collector,Maybeth Toop,collector,,,,,Gobiesox maeandricus,1,nature of identification,unknown,Ronnie Van Arsdell,1951-06-20,,"United States, Washington, Skagit County",Cypress Island,"Cypress Island, Skagit Co., Washington",20-Jun-1951,1951-06-20,1951-06-20,collection,Ronnie Van Arsdell,1951-06-20,,whole organism,unchecked,1,in collection,,preservation,ethanol
